dateRep,year,month,day,cases,deaths,countriesAndTerritories
09/06/2021,2021,06,09,40,0,Luxembourg
08/06/2021,2021,06,08,52,0,Luxembourg
07/06/2021,2021,06,07,35,0,Luxembourg
06/06/2021,2021,06,06,3,0,Luxembourg
05/06/2021,2021,06,05,37,0,Luxembourg
04/06/2021,2021,06,04,34,0,Luxembourg
03/06/2021,2021,06,03,94,0,Luxembourg
02/06/2021,2021,06,02,61,0,Luxembourg
01/06/2021,2021,06,01,44,1,Luxembourg
31/05/2021,2021,05,31,51,1,Luxembourg
30/05/2021,2021,05,30,0,0,Luxembourg
29/05/2021,2021,05,29,43,1,Luxembourg
28/05/2021,2021,05,28,59,0,Luxembourg
27/05/2021,2021,05,27,81,2,Luxembourg
26/05/2021,2021,05,26,80,1,Luxembourg
25/05/2021,2021,05,25,90,0,Luxembourg
24/05/2021,2021,05,24,1,0,Luxembourg
23/05/2021,2021,05,23,9,0,Luxembourg
22/05/2021,2021,05,22,85,1,Luxembourg
21/05/2021,2021,05,21,65,0,Luxembourg
20/05/2021,2021,05,20,50,0,Luxembourg
19/05/2021,2021,05,19,68,2,Luxembourg
18/05/2021,2021,05,18,165,0,Luxembourg
17/05/2021,2021,05,17,53,0,Luxembourg
16/05/2021,2021,05,16,20,1,Luxembourg
15/05/2021,2021,05,15,101,1,Luxembourg
14/05/2021,2021,05,14,108,0,Luxembourg
13/05/2021,2021,05,13,24,0,Luxembourg
12/05/2021,2021,05,12,159,0,Luxembourg
11/05/2021,2021,05,11,188,0,Luxembourg
10/05/2021,2021,05,10,128,1,Luxembourg
09/05/2021,2021,05,09,14,2,Luxembourg
08/05/2021,2021,05,08,111,0,Luxembourg
07/05/2021,2021,05,07,147,1,Luxembourg
06/05/2021,2021,05,06,134,0,Luxembourg
05/05/2021,2021,05,05,154,1,Luxembourg
04/05/2021,2021,05,04,183,0,Luxembourg
03/05/2021,2021,05,03,177,0,Luxembourg
02/05/2021,2021,05,02,9,0,Luxembourg
01/05/2021,2021,05,01,68,3,Luxembourg
30/04/2021,2021,04,30,198,1,Luxembourg
29/04/2021,2021,04,29,153,2,Luxembourg
28/04/2021,2021,04,28,207,2,Luxembourg
27/04/2021,2021,04,27,239,1,Luxembourg
26/04/2021,2021,04,26,223,0,Luxembourg
25/04/2021,2021,04,25,44,0,Luxembourg
24/04/2021,2021,04,24,109,1,Luxembourg
23/04/2021,2021,04,23,195,0,Luxembourg
22/04/2021,2021,04,22,200,0,Luxembourg
21/04/2021,2021,04,21,209,2,Luxembourg
20/04/2021,2021,04,20,278,2,Luxembourg
19/04/2021,2021,04,19,167,0,Luxembourg
18/04/2021,2021,04,18,31,1,Luxembourg
17/04/2021,2021,04,17,156,0,Luxembourg
16/04/2021,2021,04,16,209,0,Luxembourg
15/04/2021,2021,04,15,196,0,Luxembourg
14/04/2021,2021,04,14,214,1,Luxembourg
13/04/2021,2021,04,13,270,4,Luxembourg
12/04/2021,2021,04,12,181,2,Luxembourg
11/04/2021,2021,04,11,29,2,Luxembourg
10/04/2021,2021,04,10,201,2,Luxembourg
09/04/2021,2021,04,09,183,6,Luxembourg
08/04/2021,2021,04,08,286,1,Luxembourg
07/04/2021,2021,04,07,387,0,Luxembourg
06/04/2021,2021,04,06,168,1,Luxembourg
05/04/2021,2021,04,05,7,1,Luxembourg
04/04/2021,2021,04,04,54,2,Luxembourg
03/04/2021,2021,04,03,204,3,Luxembourg
02/04/2021,2021,04,02,255,5,Luxembourg
01/04/2021,2021,04,01,223,1,Luxembourg
31/03/2021,2021,03,31,238,3,Luxembourg
30/03/2021,2021,03,30,388,3,Luxembourg
29/03/2021,2021,03,29,182,3,Luxembourg
28/03/2021,2021,03,28,26,3,Luxembourg
27/03/2021,2021,03,27,293,2,Luxembourg
26/03/2021,2021,03,26,290,0,Luxembourg
25/03/2021,2021,03,25,260,2,Luxembourg
24/03/2021,2021,03,24,298,7,Luxembourg
23/03/2021,2021,03,23,353,3,Luxembourg
22/03/2021,2021,03,22,165,5,Luxembourg
21/03/2021,2021,03,21,78,2,Luxembourg
20/03/2021,2021,03,20,206,2,Luxembourg
19/03/2021,2021,03,19,254,2,Luxembourg
18/03/2021,2021,03,18,281,8,Luxembourg
17/03/2021,2021,03,17,265,3,Luxembourg
16/03/2021,2021,03,16,296,7,Luxembourg
15/03/2021,2021,03,15,184,4,Luxembourg
14/03/2021,2021,03,14,49,3,Luxembourg
13/03/2021,2021,03,13,180,2,Luxembourg
12/03/2021,2021,03,12,191,7,Luxembourg
11/03/2021,2021,03,11,178,6,Luxembourg
10/03/2021,2021,03,10,264,2,Luxembourg
09/03/2021,2021,03,09,234,5,Luxembourg
08/03/2021,2021,03,08,144,4,Luxembourg
07/03/2021,2021,03,07,30,0,Luxembourg
06/03/2021,2021,03,06,141,6,Luxembourg
05/03/2021,2021,03,05,196,6,Luxembourg
04/03/2021,2021,03,04,186,6,Luxembourg
03/03/2021,2021,03,03,206,5,Luxembourg
02/03/2021,2021,03,02,268,2,Luxembourg
01/03/2021,2021,03,01,151,1,Luxembourg
28/02/2021,2021,02,28,53,0,Luxembourg
27/02/2021,2021,02,27,124,2,Luxembourg
26/02/2021,2021,02,26,202,1,Luxembourg
25/02/2021,2021,02,25,236,3,Luxembourg
24/02/2021,2021,02,24,195,2,Luxembourg
23/02/2021,2021,02,23,321,3,Luxembourg
22/02/2021,2021,02,22,180,1,Luxembourg
21/02/2021,2021,02,21,35,1,Luxembourg
20/02/2021,2021,02,20,170,3,Luxembourg
19/02/2021,2021,02,19,182,1,Luxembourg
18/02/2021,2021,02,18,217,3,Luxembourg
17/02/2021,2021,02,17,229,2,Luxembourg
16/02/2021,2021,02,16,268,5,Luxembourg
15/02/2021,2021,02,15,139,1,Luxembourg
14/02/2021,2021,02,14,39,3,Luxembourg
13/02/2021,2021,02,13,181,2,Luxembourg
12/02/2021,2021,02,12,157,0,Luxembourg
11/02/2021,2021,02,11,146,2,Luxembourg
10/02/2021,2021,02,10,198,2,Luxembourg
09/02/2021,2021,02,09,225,1,Luxembourg
08/02/2021,2021,02,08,141,1,Luxembourg
07/02/2021,2021,02,07,31,4,Luxembourg
06/02/2021,2021,02,06,158,2,Luxembourg
05/02/2021,2021,02,05,177,2,Luxembourg
04/02/2021,2021,02,04,180,1,Luxembourg
03/02/2021,2021,02,03,198,1,Luxembourg
02/02/2021,2021,02,02,203,2,Luxembourg
01/02/2021,2021,02,01,190,3,Luxembourg
31/01/2021,2021,01,31,34,1,Luxembourg
30/01/2021,2021,01,30,152,2,Luxembourg
29/01/2021,2021,01,29,158,4,Luxembourg
28/01/2021,2021,01,28,160,1,Luxembourg
27/01/2021,2021,01,27,138,4,Luxembourg
26/01/2021,2021,01,26,236,0,Luxembourg
25/01/2021,2021,01,25,119,3,Luxembourg
24/01/2021,2021,01,24,29,2,Luxembourg
23/01/2021,2021,01,23,122,0,Luxembourg
22/01/2021,2021,01,22,143,2,Luxembourg
21/01/2021,2021,01,21,119,1,Luxembourg
20/01/2021,2021,01,20,115,0,Luxembourg
19/01/2021,2021,01,19,227,2,Luxembourg
18/01/2021,2021,01,18,85,2,Luxembourg
17/01/2021,2021,01,17,37,5,Luxembourg
16/01/2021,2021,01,16,86,1,Luxembourg
15/01/2021,2021,01,15,135,1,Luxembourg
14/01/2021,2021,01,14,143,4,Luxembourg
13/01/2021,2021,01,13,113,2,Luxembourg
12/01/2021,2021,01,12,189,4,Luxembourg
11/01/2021,2021,01,11,153,3,Luxembourg
10/01/2021,2021,01,10,42,2,Luxembourg
09/01/2021,2021,01,09,104,3,Luxembourg
08/01/2021,2021,01,08,136,3,Luxembourg
07/01/2021,2021,01,07,149,6,Luxembourg
06/01/2021,2021,01,06,163,4,Luxembourg
05/01/2021,2021,01,05,281,3,Luxembourg
04/01/2021,2021,01,04,160,6,Luxembourg
03/01/2021,2021,01,03,66,2,Luxembourg
02/01/2021,2021,01,02,81,4,Luxembourg
01/01/2021,2021,01,01,21,2,Luxembourg
